model,doc_id,source_file,status,reason,gt_file_exists,matched_count,gt_only_count,pred_only_count,gt_defendant_count,pred_defendant_count,llm_calls,input_tokens,output_tokens,total_tokens,fallback_errors,fallback_used
act,22-04-2025-Dong_Nai-2ta1867248t1cvn,22-04-2025-Dong_Nai-2ta1867248t1cvn.json,processed,ok,True,1,0,0,1,1,3,24736,5231,29967,0,False
act,22-04-2025-Gia_Lai-2ta1972854t1cvn,22-04-2025-Gia_Lai-2ta1972854t1cvn.json,processed,ok,True,1,0,0,1,1,3,28527,4692,33219,0,False
act,22-07-2025-Ho_Chi_Minh-2ta1936709t1cvn,22-07-2025-Ho_Chi_Minh-2ta1936709t1cvn.json,processed,ok,True,4,0,0,4,4,3,26720,7039,33759,0,False
act,23-01-2025-Ha_Noi-2ta1867331t1cvn,23-01-2025-Ha_Noi-2ta1867331t1cvn.json,processed,ok,True,1,0,0,1,1,3,22416,5201,27617,0,False
act,23-01-2025-Hung_Yen-2ta1769729t1cvn,23-01-2025-Hung_Yen-2ta1769729t1cvn.json,processed,ok,True,2,0,0,2,2,3,17099,5148,22247,0,False
act,23-01-2025-Thai_Binh-2ta1733198t1cvn,23-01-2025-Thai_Binh-2ta1733198t1cvn.json,processed,ok,True,1,0,0,1,1,3,24399,4621,29020,0,False
act,23-04-2025-Ho_Chi_Minh-2ta1959237t1cvn,23-04-2025-Ho_Chi_Minh-2ta1959237t1cvn.json,processed,ok,True,1,0,0,1,1,3,27844,5441,33285,0,False
act,23-05-2024-Nam_Dinh-2ta1508192t1cvn,23-05-2024-Nam_Dinh-2ta1508192t1cvn.json,processed,ok,True,1,0,0,1,1,3,27928,4344,32272,0,False
act,23-05-2024-Quang_Ninh-2ta1524752t1cvn,23-05-2024-Quang_Ninh-2ta1524752t1cvn.json,processed,ok,True,4,0,0,4,4,3,34885,6082,40967,0,False
act,23-05-2025-Ho_Chi_Minh-2ta1973138t1cvn,23-05-2025-Ho_Chi_Minh-2ta1973138t1cvn.json,processed,ok,True,1,0,0,1,1,3,24619,4429,29048,0,False
act,23-06-2025-Lao_Cai-2ta1866137t1cvn,23-06-2025-Lao_Cai-2ta1866137t1cvn.json,processed,ok,True,1,0,0,1,1,3,24711,4687,29398,0,False
act,23-07-2025-Dien_Bien-2ta1880919t1cvn,23-07-2025-Dien_Bien-2ta1880919t1cvn.json,processed,ok,True,3,0,0,3,3,3,32724,5276,38000,0,False
act,23-08-2024-Thai_Binh-2ta1612148t1cvn,23-08-2024-Thai_Binh-2ta1612148t1cvn.json,processed,ok,True,7,0,0,7,7,3,28062,7604,35666,0,False
act,23-12-2024-An_Giang-2ta1917916t1cvn,23-12-2024-An_Giang-2ta1917916t1cvn.json,processed,ok,True,1,0,0,1,1,3,22539,4551,27090,0,False
act,24-01-2025-Khanh_Hoa-2ta1714281t1cvn,24-01-2025-Khanh_Hoa-2ta1714281t1cvn.json,processed,ok,True,1,0,0,1,1,3,23517,4816,28333,0,False
act,24-01-2025-Thanh_Hoa-2ta1775751t1cvn,24-01-2025-Thanh_Hoa-2ta1775751t1cvn.json,processed,ok,True,1,0,0,1,1,3,27077,5015,32092,0,False
act,24-03-2025-Can_Tho-2ta1851514t1cvn,24-03-2025-Can_Tho-2ta1851514t1cvn.json,processed,ok,True,1,0,0,1,1,3,24893,4522,29415,0,False
act,24-03-2025-Dien_Bien-2ta1800318t1cvn,24-03-2025-Dien_Bien-2ta1800318t1cvn.json,processed,ok,True,1,0,0,1,1,3,22171,4304,26475,0,False
act,24-05-2024-Da_Nang-2ta1504174t1cvn,24-05-2024-Da_Nang-2ta1504174t1cvn.json,processed,ok,True,1,0,0,1,1,3,25682,4814,30496,0,False
act,24-06-2025-Bac_Ninh-2ta1956848t1cvn,24-06-2025-Bac_Ninh-2ta1956848t1cvn.json,processed,ok,True,1,0,0,1,1,3,27617,4750,32367,0,False
act,24-06-2025-Son_La-2ta1858883t1cvn,24-06-2025-Son_La-2ta1858883t1cvn.json,processed,ok,True,2,0,0,2,2,3,31563,5547,37110,0,False
act,24-06-2025-Son_La-2ta1864510t1cvn,24-06-2025-Son_La-2ta1864510t1cvn.json,processed,ok,True,1,0,0,1,1,3,25881,4538,30419,0,False
act,24-07-2024-Ninh_Binh-2ta1558645t1cvn,24-07-2024-Ninh_Binh-2ta1558645t1cvn.json,processed,ok,True,1,0,0,1,1,3,26465,5578,32043,0,False
act,24-07-2025-An_Giang-2ta1941635t1cvn,24-07-2025-An_Giang-2ta1941635t1cvn.json,processed,ok,True,1,0,0,1,1,3,23662,4969,28631,0,False
act,24-07-2025-Ho_Chi_Minh-2ta1887832t1cvn,24-07-2025-Ho_Chi_Minh-2ta1887832t1cvn.json,processed,ok,True,5,0,0,5,5,3,32580,7744,40324,0,False
act,24-07-2025-Hung_Yen-2ta1875157t1cvn,24-07-2025-Hung_Yen-2ta1875157t1cvn.json,processed,ok,True,2,0,0,2,2,3,24178,5676,29854,0,False
act,24-09-2024-Dien_Bien-2ta1667513t1cvn,24-09-2024-Dien_Bien-2ta1667513t1cvn.json,processed,ok,True,1,0,0,1,1,3,29698,4209,33907,0,False
act,24-09-2024-Son_La-2ta1667472t1cvn,24-09-2024-Son_La-2ta1667472t1cvn.json,processed,ok,True,1,0,0,1,1,3,28722,4373,33095,0,False
act,24-12-2025-Ho_Chi_Minh-2ta2075090t1cvn,24-12-2025-Ho_Chi_Minh-2ta2075090t1cvn.json,processed,ok,True,1,0,0,1,1,3,27613,5322,32935,0,False
act,25-02-2025-Dien_Bien-2ta1748471t1cvn,25-02-2025-Dien_Bien-2ta1748471t1cvn.json,processed,ok,True,2,0,0,2,2,3,31610,5123,36733,0,False
act,25-02-2025-Hung_Yen-2ta1764446t1cvn,25-02-2025-Hung_Yen-2ta1764446t1cvn.json,processed,ok,True,1,0,0,1,1,3,24472,4952,29424,0,False
act,25-04-2025-Son_La-2ta1802492t1cvn,25-04-2025-Son_La-2ta1802492t1cvn.json,processed,ok,True,1,0,0,1,1,3,15913,4460,20373,0,False
act,25-08-2024-Hai_Phong-2ta1657210t1cvn,25-08-2024-Hai_Phong-2ta1657210t1cvn.json,processed,ok,True,1,0,0,1,1,3,24938,4506,29444,0,False
act,25-08-2025-Ho_Chi_Minh-2ta1991219t1cvn,25-08-2025-Ho_Chi_Minh-2ta1991219t1cvn.json,processed,ok,True,7,0,0,7,7,3,37163,7159,44322,0,False
act,25-09-2024-Dien_Bien-2ta1675572t1cvn,25-09-2024-Dien_Bien-2ta1675572t1cvn.json,processed,ok,True,1,0,0,1,1,3,26650,5196,31846,0,False
act,25-09-2025-Dien_Bien-2ta1982671t1cvn,25-09-2025-Dien_Bien-2ta1982671t1cvn.json,processed,ok,True,1,0,0,1,1,3,28220,4428,32648,0,False
act,25-11-2025-Hung_Yen-2ta2011482t1cvn,25-11-2025-Hung_Yen-2ta2011482t1cvn.json,processed,ok,True,1,0,0,1,1,3,17948,5327,23275,0,False
act,25-12-2024-Thanh_Hoa-2ta1716936t1cvn,25-12-2024-Thanh_Hoa-2ta1716936t1cvn.json,processed,ok,True,2,0,0,2,2,3,22233,5365,27598,0,False
act,26-02-2025-Lai_Chau-2ta1748216t1cvn,26-02-2025-Lai_Chau-2ta1748216t1cvn.json,processed,ok,True,1,0,0,1,1,3,24371,4729,29100,0,False
act,26-05-2025-Bac_Ninh-2ta1956390t1cvn,26-05-2025-Bac_Ninh-2ta1956390t1cvn.json,processed,ok,True,1,0,0,1,1,3,24287,4758,29045,0,False
act,26-05-2025-Da_Nang-2ta1936169t1cvn,26-05-2025-Da_Nang-2ta1936169t1cvn.json,processed,ok,True,1,0,0,1,1,3,25785,4768,30553,0,False
act,26-05-2025-Phu_Tho-2ta1852318t1cvn,26-05-2025-Phu_Tho-2ta1852318t1cvn.json,processed,ok,True,1,0,0,1,1,3,21064,5068,26132,0,False
act,26-06-2025-Khanh_Hoa-2ta1897155t1cvn,26-06-2025-Khanh_Hoa-2ta1897155t1cvn.json,processed,ok,True,1,0,0,1,1,3,25415,5061,30476,0,False
act,26-06-2025-Lai_Chau-2ta2005423t1cvn,26-06-2025-Lai_Chau-2ta2005423t1cvn.json,processed,ok,True,5,0,0,5,5,3,32473,7067,39540,0,False
act,26-08-2025-Da_Nang-2ta1962683t1cvn,26-08-2025-Da_Nang-2ta1962683t1cvn.json,processed,ok,True,1,0,0,1,1,3,26779,5662,32441,0,False
act,26-09-2024-Kon_Tum-2ta1676580t1cvn,26-09-2024-Kon_Tum-2ta1676580t1cvn.json,processed,ok,True,2,0,0,2,2,3,32352,5267,37619,0,False
act,26-12-2024-Quang_Nam-2ta1921187t1cvn,26-12-2024-Quang_Nam-2ta1921187t1cvn.json,processed,ok,True,1,0,0,1,1,3,26931,4985,31916,0,False
act,27-02-2024-Ho_Chi_Minh-2ta1655303t1cvn,27-02-2024-Ho_Chi_Minh-2ta1655303t1cvn.json,processed,ok,True,1,0,0,1,1,3,26375,4936,31311,0,False
act,27-02-2025-Khanh_Hoa-2ta1962876t1cvn,27-02-2025-Khanh_Hoa-2ta1962876t1cvn.json,processed,ok,True,1,0,0,1,1,3,23983,4736,28719,0,False
act,27-03-2025-Binh_Duong-2ta1791339t1cvn,27-03-2025-Binh_Duong-2ta1791339t1cvn.json,processed,ok,True,1,0,0,1,1,3,24375,4809,29184,0,False
act,27-03-2025-Binh_Duong-2ta1794110t1cvn,27-03-2025-Binh_Duong-2ta1794110t1cvn.json,processed,ok,True,1,0,0,1,1,3,23276,4167,27443,0,False
act,27-03-2025-Cao_Bang-2ta1955453t1cvn,27-03-2025-Cao_Bang-2ta1955453t1cvn.json,processed,ok,True,1,0,0,1,1,3,26354,4931,31285,0,False
act,27-03-2025-Hai_Phong-2ta1833131t1cvn,27-03-2025-Hai_Phong-2ta1833131t1cvn.json,processed,ok,True,6,0,0,6,6,3,35817,7151,42968,0,False
act,27-03-2025-Lai_Chau-2ta1911271t1cvn,27-03-2025-Lai_Chau-2ta1911271t1cvn.json,processed,ok,True,1,0,0,1,1,3,27739,4533,32272,0,False
act,27-05-2025-Ca_Mau-2ta1849385t1cvn,27-05-2025-Ca_Mau-2ta1849385t1cvn.json,processed,ok,True,1,0,0,1,1,3,28323,4859,33182,0,False
act,27-05-2025-Tra_Vinh-2ta1828715t1cvn,27-05-2025-Tra_Vinh-2ta1828715t1cvn.json,processed,ok,True,1,0,0,1,1,3,27409,5050,32459,0,False
act,27-06-2025-Ba_Ria_Vung_Tau-2ta1939164t1cvn,27-06-2025-Ba_Ria_Vung_Tau-2ta1939164t1cvn.json,processed,ok,True,1,0,0,1,1,3,27252,5082,32334,0,False
act,27-06-2025-Bac_Ninh-2ta1847235t1cvn,27-06-2025-Bac_Ninh-2ta1847235t1cvn.json,processed,ok,True,1,0,0,1,1,3,26093,5077,31170,0,False
act,27-06-2025-Ha_Tinh-2ta1949532t1cvn,27-06-2025-Ha_Tinh-2ta1949532t1cvn.json,processed,ok,True,5,0,0,5,5,4,51364,8684,60048,0,False
act,27-06-2025-Hai_Phong-2ta1867166t1cvn,27-06-2025-Hai_Phong-2ta1867166t1cvn.json,processed,ok,True,4,0,0,4,4,3,34745,6713,41458,0,False
act,27-07-2025-Thanh_Hoa-2ta1906655t1cvn,27-07-2025-Thanh_Hoa-2ta1906655t1cvn.json,processed,ok,True,1,0,0,1,1,3,24620,5067,29687,0,False
act,27-12-2024-Bac_Kan-2ta1712863t1cvn,27-12-2024-Bac_Kan-2ta1712863t1cvn.json,processed,ok,True,3,0,0,3,3,3,24343,5930,30273,0,False
act,28-02-2025-Bac_Ninh-2ta1805265t1cvn,28-02-2025-Bac_Ninh-2ta1805265t1cvn.json,processed,ok,True,3,0,0,3,3,3,33161,5746,38907,0,False
act,28-02-2025-Ho_Chi_Minh-2ta1813255t1cvn,28-02-2025-Ho_Chi_Minh-2ta1813255t1cvn.json,processed,ok,True,2,0,0,2,2,3,31419,5533,36952,0,False
act,28-03-2024-Son_La-2ta1468294t1cvn,28-03-2024-Son_La-2ta1468294t1cvn.json,processed,ok,True,1,0,0,1,1,3,24815,5140,29955,0,False
act,28-03-2025-Ha_Noi-2ta1949955t1cvn,28-03-2025-Ha_Noi-2ta1949955t1cvn.json,processed,ok,True,1,0,0,1,1,3,25803,4699,30502,0,False
act,28-03-2025-Phu_Tho-2ta1809128t1cvn,28-03-2025-Phu_Tho-2ta1809128t1cvn.json,processed,ok,True,1,0,0,1,1,4,34113,7904,42017,0,False
act,28-06-2024-Nam_Dinh-2ta1543376t1cvn,28-06-2024-Nam_Dinh-2ta1543376t1cvn.json,processed,ok,True,7,0,0,7,7,3,36225,7118,43343,0,False
act,28-08-2024-Lai_Chau-2ta1687995t1cvn,28-08-2024-Lai_Chau-2ta1687995t1cvn.json,processed,ok,True,2,0,0,2,2,3,27492,5122,32614,0,False
act,28-08-2025-Thai_Nguyen-2ta1953705t1cvn,28-08-2025-Thai_Nguyen-2ta1953705t1cvn.json,processed,ok,True,1,0,0,1,1,3,24056,4225,28281,0,False
act,29-01-2024-Cao_Bang-2ta1640024t1cvn,29-01-2024-Cao_Bang-2ta1640024t1cvn.json,processed,ok,True,1,0,0,1,1,3,21125,4887,26012,0,False
act,29-05-2025-Ha_Noi-2ta1928859t1cvn,29-05-2025-Ha_Noi-2ta1928859t1cvn.json,processed,ok,True,1,0,0,1,1,3,27075,5249,32324,0,False
act,29-07-2024-Binh_Thuan-2ta1628040t1cvn,29-07-2024-Binh_Thuan-2ta1628040t1cvn.json,processed,ok,True,1,0,0,1,1,4,34653,7356,42009,0,False
act,29-08-2025-Hung_Yen-2ta1949802t1cvn,29-08-2025-Hung_Yen-2ta1949802t1cvn.json,processed,ok,True,2,0,0,2,2,4,40879,7922,48801,0,False
act,29-08-2025-Lam_Dong-2ta1965044t1cvn,29-08-2025-Lam_Dong-2ta1965044t1cvn.json,processed,ok,True,3,0,0,3,3,3,32029,5710,37739,0,False
act,29-09-2025-Lam_Dong-2ta1986980t1cvn,29-09-2025-Lam_Dong-2ta1986980t1cvn.json,processed,ok,True,1,0,0,1,1,3,26718,5198,31916,0,False
act,29-11-2024-Dien_Bien-2ta1696125t1cvn,29-11-2024-Dien_Bien-2ta1696125t1cvn.json,processed,ok,True,1,0,0,1,1,3,27706,5018,32724,0,False
act,29-12-2025-Son_La-2ta2041735t1cvn,29-12-2025-Son_La-2ta2041735t1cvn.json,processed,ok,True,2,0,0,2,2,3,31393,6040,37433,0,False
act,30-01-2024-Son_La-2ta1414420t1cvn,30-01-2024-Son_La-2ta1414420t1cvn.json,processed,ok,True,3,0,0,3,3,3,29877,5800,35677,0,False
act,30-05-2025-Dong_Nai-2ta1972379t1cvn,30-05-2025-Dong_Nai-2ta1972379t1cvn.json,processed,ok,True,1,0,0,1,1,3,22162,5238,27400,0,False
act,30-06-2025-Hai_Phong-2ta1861021t1cvn,30-06-2025-Hai_Phong-2ta1861021t1cvn.json,processed,ok,True,2,0,0,2,2,3,30637,5291,35928,0,False
act,30-06-2025-Phu_Tho-2ta1846270t1cvn,30-06-2025-Phu_Tho-2ta1846270t1cvn.json,processed,ok,True,1,0,0,1,1,3,23947,5218,29165,0,False
act,30-07-2024-Hoa_Binh-2ta1610407t1cvn,30-07-2024-Hoa_Binh-2ta1610407t1cvn.json,processed,ok,True,3,0,0,3,3,3,27674,5493,33167,0,False
act,30-07-2025-Dong_Nai-2ta1972376t1cvn,30-07-2025-Dong_Nai-2ta1972376t1cvn.json,processed,ok,True,1,0,0,1,1,3,24954,5451,30405,0,False
act,30-07-2025-Ninh_Binh-2ta1930262t1cvn,30-07-2025-Ninh_Binh-2ta1930262t1cvn.json,processed,ok,True,1,0,0,1,1,3,25277,4891,30168,0,False
act,30-08-2024-Dien_Bien-2ta1659912t1cvn,30-08-2024-Dien_Bien-2ta1659912t1cvn.json,processed,ok,True,2,0,0,2,2,3,29456,4579,34035,0,False
act,30-08-2025-Bac_Ninh-2ta1944136t1cvn,30-08-2025-Bac_Ninh-2ta1944136t1cvn.json,processed,ok,True,1,0,0,1,1,3,25138,4745,29883,0,False
act,30-09-2024-Lao_Cai-2ta1674409t1cvn,30-09-2024-Lao_Cai-2ta1674409t1cvn.json,processed,ok,True,6,0,0,6,6,3,35996,6321,42317,0,False
act,30-09-2025-Quang_Ninh-2ta2012554t1cvn,30-09-2025-Quang_Ninh-2ta2012554t1cvn.json,processed,ok,True,3,0,0,3,3,3,34547,6241,40788,0,False
act,30-10-2024-Hai_Phong-2ta1833114t1cvn,30-10-2024-Hai_Phong-2ta1833114t1cvn.json,processed,ok,True,1,0,0,1,1,3,25832,4309,30141,0,False
act,30-10-2024-Tuyen_Quang-2ta1695466t1cvn,30-10-2024-Tuyen_Quang-2ta1695466t1cvn.json,processed,ok,True,1,0,0,1,1,3,30870,4457,35327,2,True
act,30-10-2025-An_Giang-2ta2034318t1cvn,30-10-2025-An_Giang-2ta2034318t1cvn.json,processed,ok,True,1,0,0,1,1,3,27981,4535,32516,0,False
act,30-12-2025-Ha_Noi-2ta2030054t1cvn,30-12-2025-Ha_Noi-2ta2030054t1cvn.json,processed,ok,True,1,0,0,1,1,3,27168,4850,32018,0,False
act,30-12-2025-Hai_Phong-2ta2050741t1cvn,30-12-2025-Hai_Phong-2ta2050741t1cvn.json,processed,ok,True,1,0,0,1,1,3,26593,4729,31322,0,False
act,30-12-2025-Tay_Ninh-2ta2045329t1cvn,30-12-2025-Tay_Ninh-2ta2045329t1cvn.json,processed,ok,True,1,0,0,1,1,3,27282,4756,32038,0,False
act,31-01-2024-Ha_Noi-2ta1609907t1cvn,31-01-2024-Ha_Noi-2ta1609907t1cvn.json,processed,ok,True,1,0,0,1,1,3,25473,4940,30413,0,False
act,31-03-2025-Vinh_Phuc-2ta1822026t1cvn,31-03-2025-Vinh_Phuc-2ta1822026t1cvn.json,processed,ok,True,1,0,0,1,1,3,27401,4673,32074,0,False
act,31-07-2025-Nghe_An-2ta1871671t1cvn,31-07-2025-Nghe_An-2ta1871671t1cvn.json,processed,ok,True,4,0,0,4,4,3,33255,5835,41760,2,True
act,31-10-2025-Nghe_An-2ta2000296t1cvn,31-10-2025-Nghe_An-2ta2000296t1cvn.json,processed,ok,True,1,0,0,1,1,3,26889,5362,33251,1,True
act,01-06-2023-Ben_Tre-2ta1278878t1cvn,01-06-2023-Ben_Tre-2ta1278878t1cvn.json,processed,ok,True,2,0,0,2,2,3,32300,5009,41237,3,True
act,01-06-2023-Hai_Phong-2ta1234569t1cvn,01-06-2023-Hai_Phong-2ta1234569t1cvn.json,processed,ok,True,2,0,0,2,2,3,29304,5451,38299,3,True
act,01-06-2023-Phu_Yen-2ta1227139t1cvn,01-06-2023-Phu_Yen-2ta1227139t1cvn.json,processed,ok,True,1,0,0,1,1,3,24265,4678,32346,3,True
act,02-03-2023-Ho_Chi_Minh-2ta1286873t1cvn,02-03-2023-Ho_Chi_Minh-2ta1286873t1cvn.json,processed,ok,True,1,0,0,1,1,3,25144,4452,33348,3,True
act,03-03-2023-Lao_Cai-2ta1164867t1cvn,03-03-2023-Lao_Cai-2ta1164867t1cvn.json,processed,ok,True,1,0,0,1,1,3,29030,3958,36759,3,True
act,03-04-2023-Ho_Chi_Minh-2ta1185213t1cvn,03-04-2023-Ho_Chi_Minh-2ta1185213t1cvn.json,processed,ok,True,2,0,0,2,2,3,26906,5164,34660,4,True
act,03-08-2023-Binh_Duong-2ta1326757t1cvn,03-08-2023-Binh_Duong-2ta1326757t1cvn.json,processed,ok,True,1,0,0,1,1,3,23842,4357,30345,4,True
act,03-08-2023-Ha_Tinh-2ta1274476t1cvn,03-08-2023-Ha_Tinh-2ta1274476t1cvn.json,processed,ok,True,1,0,0,1,1,3,23443,4494,31640,3,True
act,04-04-2023-Tra_Vinh-2ta1178224t1cvn,04-04-2023-Tra_Vinh-2ta1178224t1cvn.json,processed,ok,True,1,0,1,1,2,3,32702,5968,44230,3,True
act,05-05-2023-Long_An-2ta1203977t1cvn,05-05-2023-Long_An-2ta1203977t1cvn.json,processed,ok,True,1,0,0,1,1,3,30839,5224,40586,3,True
act,05-06-2023-Tien_Giang-2ta1306735t1cvn,05-06-2023-Tien_Giang-2ta1306735t1cvn.json,processed,ok,True,1,0,0,1,1,3,27917,5600,37391,3,True
act,06-02-2023-Ha_Noi-2ta1174726t1cvn,06-02-2023-Ha_Noi-2ta1174726t1cvn.json,processed,ok,True,1,0,0,1,1,3,28568,4692,36405,4,True
act,06-04-2023-Bac_Ninh-2ta1200828t1cvn,06-04-2023-Bac_Ninh-2ta1200828t1cvn.json,processed,ok,True,1,0,0,1,1,3,30261,4895,39205,3,True
act,06-04-2023-Dong_Nai-2ta1346752t1cvn,06-04-2023-Dong_Nai-2ta1346752t1cvn.json,processed,ok,True,1,0,0,1,1,3,24382,4973,33151,3,True
act,06-04-2023-Ho_Chi_Minh-2ta1307846t1cvn,06-04-2023-Ho_Chi_Minh-2ta1307846t1cvn.json,processed,ok,True,2,0,0,2,2,3,26079,5309,36000,3,True
act,06-06-2023-Lai_Chau-2ta1223846t1cvn,06-06-2023-Lai_Chau-2ta1223846t1cvn.json,processed,ok,True,1,0,0,1,1,3,15256,3713,22803,3,True
act,07-11-2023-Lao_Cai-2ta1375676t1cvn,07-11-2023-Lao_Cai-2ta1375676t1cvn.json,processed,ok,True,1,0,0,1,1,3,30874,5787,42145,3,True
act,08-06-2023-Ho_Chi_Minh-2ta1308047t1cvn,08-06-2023-Ho_Chi_Minh-2ta1308047t1cvn.json,processed,ok,True,1,0,0,1,1,3,24175,4827,32349,3,True
act,08-09-2023-Binh_Phuoc-2ta1349859t1cvn,08-09-2023-Binh_Phuoc-2ta1349859t1cvn.json,processed,ok,True,1,0,0,1,1,3,25866,4195,33871,3,True
act,08-09-2023-Dong_Nai-2ta1369203t1cvn,08-09-2023-Dong_Nai-2ta1369203t1cvn.json,processed,ok,True,2,0,0,2,2,4,42607,7007,56995,4,True
act,09-01-2023-Dien_Bien-2ta1123027t1cvn,09-01-2023-Dien_Bien-2ta1123027t1cvn.json,processed,ok,True,2,0,0,2,2,3,26435,4884,35659,3,True
act,09-01-2023-Hung_Yen-2ta1129313t1cvn,09-01-2023-Hung_Yen-2ta1129313t1cvn.json,processed,ok,True,1,0,0,1,1,3,28972,4112,36755,3,True
act,09-03-2023-Soc_Trang-2ta1165798t1cvn,09-03-2023-Soc_Trang-2ta1165798t1cvn.json,processed,ok,True,1,0,0,1,1,3,24095,4452,32597,3,True
act,09-05-2023-Tien_Giang-2ta1324115t1cvn,09-05-2023-Tien_Giang-2ta1324115t1cvn.json,processed,ok,True,1,0,0,1,1,3,23120,4078,31331,3,True
act,09-06-2023-Dong_Nai-2ta1225524t1cvn,09-06-2023-Dong_Nai-2ta1225524t1cvn.json,processed,ok,True,1,0,0,1,1,3,28959,4242,37290,3,True
act,09-11-2023-Quang_Ninh-2ta1633105t1cvn,09-11-2023-Quang_Ninh-2ta1633105t1cvn.json,processed,ok,True,1,0,0,1,1,3,26914,4965,35383,3,True
act,10-01-2023-Lao_Cai-2ta1122630t1cvn,10-01-2023-Lao_Cai-2ta1122630t1cvn.json,processed,ok,True,3,0,0,3,3,3,38196,5969,50664,3,True
act,10-02-2023-Dien_Bien-2ta1142799t1cvn,10-02-2023-Dien_Bien-2ta1142799t1cvn.json,processed,ok,True,1,0,0,1,1,3,28510,3792,35973,3,True
act,10-02-2023-Kien_Giang-2ta1253701t1cvn,10-02-2023-Kien_Giang-2ta1253701t1cvn.json,processed,ok,True,1,0,0,1,1,3,25818,5056,35841,3,True
act,10-08-2023-Binh_Dinh-2ta1286314t1cvn,10-08-2023-Binh_Dinh-2ta1286314t1cvn.json,processed,ok,True,2,0,0,2,2,3,26554,5724,37158,3,True
act,10-08-2023-Ca_Mau-2ta1347184t1cvn,10-08-2023-Ca_Mau-2ta1347184t1cvn.json,processed,ok,True,2,0,0,2,2,4,45684,6905,64183,4,True
act,11-05-2023-Kon_Tum-2ta1200767t1cvn,11-05-2023-Kon_Tum-2ta1200767t1cvn.json,processed,ok,True,1,0,0,1,1,3,24158,5240,33437,3,True
act,11-08-2023-Cao_Bang-2ta1333987t1cvn,11-08-2023-Cao_Bang-2ta1333987t1cvn.json,processed,ok,True,1,0,0,1,1,3,21795,4461,31020,3,True
act,11-09-2023-Ho_Chi_Minh-2ta1409566t1cvn,11-09-2023-Ho_Chi_Minh-2ta1409566t1cvn.json,processed,ok,True,1,0,0,1,1,3,26832,3834,34509,3,True
act,11-12-2023-Vinh_Phuc-2ta1468139t1cvn,11-12-2023-Vinh_Phuc-2ta1468139t1cvn.json,processed,ok,True,3,0,0,3,3,4,42759,8405,59307,4,True
act,12-09-2023-Binh_Thuan-2ta1352178t1cvn,12-09-2023-Binh_Thuan-2ta1352178t1cvn.json,processed,ok,True,2,0,0,2,2,3,29003,5494,38554,3,True
act,12-09-2023-Ca_Mau-2ta1353877t1cvn,12-09-2023-Ca_Mau-2ta1353877t1cvn.json,processed,ok,True,1,0,0,1,1,3,32543,4770,40784,3,True
act,12-12-2023-Binh_Phuoc-2ta1401448t1cvn,12-12-2023-Binh_Phuoc-2ta1401448t1cvn.json,processed,ok,True,1,0,0,1,1,3,29573,4368,38995,3,True
act,13-07-2023-Tra_Vinh-2ta1248914t1cvn,13-07-2023-Tra_Vinh-2ta1248914t1cvn.json,processed,ok,True,1,0,0,1,1,3,32505,5222,41633,3,True
act,14-03-2023-Yen_Bai-2ta1232102t1cvn,14-03-2023-Yen_Bai-2ta1232102t1cvn.json,processed,ok,True,1,0,0,1,1,3,26476,4907,35164,3,True
act,14-08-2023-Ha_Tinh-2ta1340360t1cvn,14-08-2023-Ha_Tinh-2ta1340360t1cvn.json,processed,ok,True,1,0,0,1,1,3,25242,4654,32215,4,True
act,14-09-2023-Ho_Chi_Minh-2ta1379747t1cvn,14-09-2023-Ho_Chi_Minh-2ta1379747t1cvn.json,processed,ok,True,1,0,0,1,1,3,26375,4939,34587,3,True
act,14-09-2023-Ho_Chi_Minh-2ta1452795t1cvn,14-09-2023-Ho_Chi_Minh-2ta1452795t1cvn.json,processed,ok,True,1,0,0,1,1,3,28487,5184,37536,3,True
act,14-12-2023-Thanh_Hoa-2ta1485650t1cvn,14-12-2023-Thanh_Hoa-2ta1485650t1cvn.json,processed,ok,True,1,0,0,1,1,3,25603,4785,34036,3,True
act,15-02-2023-Tra_Vinh-2ta1141690t1cvn,15-02-2023-Tra_Vinh-2ta1141690t1cvn.json,processed,ok,True,1,0,0,1,1,3,28237,5010,37235,3,True
act,15-05-2023-Phu_Tho-2ta1207059t1cvn,15-05-2023-Phu_Tho-2ta1207059t1cvn.json,processed,ok,True,1,0,0,1,1,3,23813,4262,35294,3,True
act,15-06-2023-Gia_Lai-2ta1224553t1cvn,15-06-2023-Gia_Lai-2ta1224553t1cvn.json,processed,ok,True,3,0,0,3,3,3,29308,5097,38953,3,True
act,15-08-2023-Phu_Tho-2ta1344328t1cvn,15-08-2023-Phu_Tho-2ta1344328t1cvn.json,processed,ok,True,1,0,0,1,1,3,22102,4177,29871,3,True
act,16-01-2023-Hai_Duong-2ta1122993t1cvn,16-01-2023-Hai_Duong-2ta1122993t1cvn.json,processed,ok,True,1,0,0,1,1,3,27138,5523,35809,3,True
act,16-02-2023-Cao_Bang-2ta1154664t1cvn,16-02-2023-Cao_Bang-2ta1154664t1cvn.json,processed,ok,True,1,0,0,1,1,3,25698,4652,33445,3,True
act,16-05-2023-Dien_Bien-2ta1206774t1cvn,16-05-2023-Dien_Bien-2ta1206774t1cvn.json,processed,ok,True,1,0,0,1,1,3,31803,4203,39393,3,True
